id,ownerUsername,timestamp,locationName,caption,type,likesCount,commentsCount,videoViewCount,videoPlayCount,videoDuration,videoUrl,musicInfo/artist_name,musicInfo/audio_id,musicInfo/should_mute_audio,musicInfo/should_mute_audio_reason,musicInfo/song_name,musicInfo/uses_original_audio,isSponsored,isPinned,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,hashtags/17,hashtags/18,hashtags/19,hashtags/20,hashtags/21,hashtags/22,hashtags/23,hashtags/24,hashtags/25,hashtags/26,hashtags/27,hashtags/28,hashtags/29,user_followersCount
3468969343659424436,user20,2024-10-01T03:29:52.000Z,"Mariefred, Sweden","Introducing another one of my vintage dresses. 

This one is bought back in 2018 from @myrornaumea 

It is a 70s dress from the Swedish brand Bröderna Magnusson. ”kläder med kultur” - clothes with culture. Made in the textile town Borås. 

I love the print and the gold thread. I use it most when it is autumn. 

It is really comfy and a piece of Swedish Fashion history. ❤️

I hope you will have a great day. ❤️

#vintageootd #truevintageootd #karinsklänningsarkiv #myrornastil #thriftedandstyled #506070tal #506070talskläder #alwaysplaydressup #svensktmodearv #svensktmode #svenskmodehistoria #brödernamagnusson #vintageklänning #vintageiförstahand #dagensvintageoutfit #dagensvintage #klädermedkultur #madeinsweden #secondhandbutgrand #alwaysplaydressup #wearwhatyoulove #fashionhistory #personligstil #personalstyle",Sidecar,371.0,85.0,,,,,,,,,,,False,,vintageootd,truevintageootd,karinsklänningsarkiv,myrornastil,thriftedandstyled,506070tal,506070talskläder,alwaysplaydressup,svensktmodearv,svensktmode,svenskmodehistoria,brödernamagnusson,vintageklänning,vintageiförstahand,dagensvintageoutfit,dagensvintage,klädermedkultur,madeinsweden,secondhandbutgrand,wearwhatyoulove,fashionhistory,personligstil,personalstyle,,,,,,,,10062
3449567047359112493,user19,2024-09-04T09:00:58.000Z,,"Still Summer! 
Everything secondhand except for the vest and the bag. 

#secondhandfashion #secondhandiförstahand #secondhandfirst #secondhandoutfit #prelovedfashion #makesecondhandyourfirstchoice",Sidecar,-1.0,6.0,,,,,,,,,,,False,,secondhandfashion,secondhandiförstahand,secondhandfirst,secondhandoutfit,prelovedfashion,makesecondhandyourfirstchoice,,,,,,,,,,,,,,,,,,,,,,,,,881
3460285388005459035,user20,2024-09-19T03:56:24.000Z,"Mariefred, Sweden","Yesterdays #oootd  it is all #secondhandbutgrand 

I hope you will have a fantastic day! ❤️

The outfit:
🩷 dress from @sellpy 
🩷 coat from @rodakorsetsecondhand 
🩷 knitted sweater from @myrorna @myrornaskhlm 

#myrornastil #rödakorsetfynd #hållbartmode #cirkulärtmode #secondhandootd #alwaysplaydressup #prettyinpink #onwednesdayswewearpink #slowfashionstyle #dailyoutfitinspo #dagensoutfit #thriftedandstyled #thriftersofinstagram",Sidecar,152.0,26.0,,,,,,,,,,,False,,oootd,secondhandbutgrand,myrornastil,rödakorsetfynd,hållbartmode,cirkulärtmode,secondhandootd,alwaysplaydressup,prettyinpink,onwednesdayswewearpink,slowfashionstyle,dailyoutfitinspo,dagensoutfit,thriftedandstyled,thriftersofinstagram,,,,,,,,,,,,,,,,10062
3353423633950724448,user18,2024-04-24T17:21:10.000Z,"Stockholm, Sweden","Reklam för eget varumärke @hericane_thelabel 🤠 

Hatt @hericane_thelabel 
Mockajacka @sellpy 
Jeans @beyondretronordics 
Väska @stadsmissionenssecondhandsthlm 
Skjorta @napolicentralen 
Skor @vinted 
Glasögon @vestiaireco 

#vintagelover #vintagesuede #vintagejacket #preloved #hållbartmode #transeasonalfashion #springvibes #preggostyle #secondhandfashion #secondhandfirst #vintagestyles #vintagefashion #buyvintage #vintageclothing #vintageshop #hatt #boaterhat #hericanethelabel #hatstyle #boater #suedejacket #vintagelevis #vintagelevis501 #secondhandshop",Sidecar,139.0,24.0,,,,,,,,,,,False,,vintagelover,vintagesuede,vintagejacket,preloved,hållbartmode,transeasonalfashion,springvibes,preggostyle,secondhandfashion,secondhandfirst,vintagestyles,vintagefashion,buyvintage,vintageclothing,vintageshop,hatt,boaterhat,hericanethelabel,hatstyle,boater,suedejacket,vintagelevis,vintagelevis501,secondhandshop,,,,,,,5019
3448095878504173013,user19,2024-09-02T08:18:01.000Z,,"Mornings are already getting darker, which made it difficult to see the colours, eg my red shoes,  in the mirror pictures. And it will get worse. Trust me. For now I'm trying to wear my summer clothes as long as possible, but at the same time this is the best time to wear my suede jackets, before the rain hits again. @irene_kf combined leather and linen the other day and I decided that I can do that too. 

Vintage suede jacket and patent shoes.  Secondhand linen shirt, white jorts (HM  this season). 

#secondhandfashion #secondhandiförstahand #secondhandfirst #prelovedfashion #makesecondhandyourfirstchoice",Sidecar,-1.0,4.0,,,,,,,,,,,False,,secondhandfashion,secondhandiförstahand,secondhandfirst,prelovedfashion,makesecondhandyourfirstchoice,,,,,,,,,,,,,,,,,,,,,,,,,,881
3464736665144699588,user20,2024-09-25T07:27:23.000Z,,"Typical thing when you are home sick. 
Going through your reel outcast. 
I found this one with the best of 2023. Don’t know why I didn’t post it but I really think it needs a place in my feed. 
I really enjoyed 2023 it was a blessing. ❤️
Thank you to everyone who made my year epic, friends, family, co-workers and loved ones. I am so greatful to have you all in my life ❤️

#recap2023 #sustainablestyle #slowfashion #2023 #secondhandfirst #event #lovedones #celebration",Video,180.0,46.0,721.0,1784.0,90.0,https://instagram.fcgh12-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMvz7EJ59G_PYP8h2nPK-TyA1Sj6AVpw3aa7lhd679uhnw8eA64WZYM1gQdH9d7Yfs31dniJo3oDMgWpeewylADiv3csDBBHP0Afjc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=522086110431937_315341510&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wQzRFODUxRDZFRjAxOTU4RjkwQkIyRDcyRjlGQjk5OF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dObHpMUnYyYUVqRFg4MEJBSnRSaF9sZW5fRmdicV9FQUFBRhUCAsgBACgAGAAbABUAACbo%2BrjdpPbkPxUCKAJDMywXQFaAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=f6373cfd78&ccb=9-4&oh=00_AYAshFA-OqtbMGni_I-T3YYZIMl12bBuNNUvEyPtkGlfgg&oe=677CC67C&_nc_sid=10d13b,Victor Thompson,1301349693768480.0,False,,THIS YEAR (Blessings) (feat. Ehis 'D' Greatest),False,False,,recap2023,sustainablestyle,slowfashion,2023,secondhandfirst,event,lovedones,celebration,,,,,,,,,,,,,,,,,,,,,,,10062
3461797089733305467,user20,2024-09-21T05:59:53.000Z,,"If you buy clothes you love you are more likely to wear them. 

This type of yellow is not this seasons color but yellow has been in style Since the eighteenth century when there was a great deal of interest in the exotic and people started to use yellow as a fashionable colour. (From google arts and culture) 

I love this dress and I have worn in more then the 7 times you see me in it on the second photo. I love that you can style it in so many different ways and that I always feel beautiful when I wear it. 

It is probably not on trend but I am a personal style rebel not a micro trend slave. 

I hope you will have a fantastic Saturday! 💛💛

The outfit:
💛 dress from YAS via @myrorna @myrornaropsten 
🖤 top from Gina Tricot via @myrorna @myrornaumea 

The photos are edited by me in the Picsart app. 

#myrornastil #secondhandbutgrand #alwaysplaydressup #thriftersofinstagram #thriftedandstyled #hållbartmode #hållbarstil #slowfashion #sustainablestyle #aktiveragarderoben #secondhandfirst #secondhandiförstahand #andrahandiförstahand #personalstyle #personligstil #wearwhatyoulove #wearwhatmakesyouhappy #dagensoutfit #picsart #dailyoutfitinspo #oootd",Sidecar,240.0,58.0,,,,,,,,,,,False,,myrornastil,secondhandbutgrand,alwaysplaydressup,thriftersofinstagram,thriftedandstyled,hållbartmode,hållbarstil,slowfashion,sustainablestyle,aktiveragarderoben,secondhandfirst,secondhandiförstahand,andrahandiförstahand,personalstyle,personligstil,wearwhatyoulove,wearwhatmakesyouhappy,dagensoutfit,picsart,dailyoutfitinspo,oootd,,,,,,,,,,10062
3462655962945036712,user20,2024-09-22T10:26:19.000Z,"Mariefred, Sweden","Yesterday we celebrated my sisters upcoming birthday. 

We went for a walk around the castle and then we ate a 3 course dinner. 

It was such a lovely day ❤️

I hope your weekend is just what you need ❤️

The outfit:
🤍 men’s shirt after Peter remake by me. 
🖤 skirt from Gary Weber via @sellpy 
🤍 vintage bag from @rodakorsetsecondhand 
🖤 vintage blazer from @rodakorsetsecondhand 
🤍 Simone Rocha earrings via @vestiaireco 
🖤 hat from @hericane_thelabel 

#thriftersofinstagram #thriftedandstyled #slowfashion #alwaysplaydressup #secondhandbutgrand #rödakorsetfynd #sellpyfinds #remake #wearwhatyoulove #wearwhatmakesyouhappy #vestiairecollective #hericanethelabel",Sidecar,168.0,43.0,,,,,,,,,,,False,,thriftersofinstagram,thriftedandstyled,slowfashion,alwaysplaydressup,secondhandbutgrand,rödakorsetfynd,sellpyfinds,remake,wearwhatyoulove,wearwhatmakesyouhappy,vestiairecollective,hericanethelabel,,,,,,,,,,,,,,,,,,,10062
3450933740795801779,user19,2024-09-06T06:16:21.000Z,,"Still laying in my bed this morning and reading the weather report for the upcoming week, temperatures are dropping seriously, I couldn't decide what to wear on one of the last Summer days this year. 
And then some new pictures of @jennymwalton popped up in my IG-feed, showing her wearing 'Miu Miu-blue' with an amazing floral brooch (see last picture). I liked it a lot!
Unfortunately, I'm not that close to Miuccia, so I had to fix my fit myself 😉.

The whole outfit is secondhand except for the bag. 

#secondhandfashion #secondhandiförstahand #secondhandfirst #secondhandinspo #makesecondhandyourfirstchoice #miumiuinspired",Sidecar,-1.0,4.0,,,,,,,,,,,False,,secondhandfashion,secondhandiförstahand,secondhandfirst,secondhandinspo,makesecondhandyourfirstchoice,miumiuinspired,,,,,,,,,,,,,,,,,,,,,,,,,881
3459541258153439792,user20,2024-09-18T03:17:57.000Z,"Mariefred, Sweden","Introducing another one of my vintage dresses. 

This late 60s/ early 70s dress has no tag but it looks fabric made. 

It has so many elements I love. The print, the ballon sleeves, the colours, the flowy skirt, the dress model, the pleated sleeves 😍😍

This is one of my absolute favourite dresses and I found it in the Facebook group @kladerfran506070talet 

#karinsklänningsarkiv #vintagedress #vintageootd #truevintageootd #dagensvintageoutfit #dagensvintage #vintageiförstahand #slowfashion #vintagecollection #vintagecollector #slowfashionstyle #cirkulärtmode #thriftersofinstagram #thriftedandstyled #alwaysplaydressup #secondhandbutgrand #dailyoutfitinspo #kläderfrån506070talet #hejavintage #506070tal #506070talskläder #vintageklänning #sleeveporn",Sidecar,250.0,91.0,,,,,,,,,,,False,,karinsklänningsarkiv,vintagedress,vintageootd,truevintageootd,dagensvintageoutfit,dagensvintage,vintageiförstahand,slowfashion,vintagecollection,vintagecollector,slowfashionstyle,cirkulärtmode,thriftersofinstagram,thriftedandstyled,alwaysplaydressup,secondhandbutgrand,dailyoutfitinspo,kläderfrån506070talet,hejavintage,506070tal,506070talskläder,vintageklänning,sleeveporn,,,,,,,,10062
3464982655802553059,user23,2024-09-25T15:41:21.000Z,,"Can you guess who my thrifty fashion inspo is for this #WomanCrushWednesday everything worn is secondhand!

It’s our slow fashion Queen @karins.vintagestyle, 
Karin curates incredible outfits blending secondhand finds & vintage pieces. Truly an inspiration for all to embrace more eco-conscious fashion choices while showcasing the creativity and beauty in reusing and repurposing clothes from the past. 

And I couldn’t stop at one outfit as I love her style and really wanted to try her ingenious use of a macrame layered over another. I’m also wearing a particular blue colour in one outfit - the 60s piece and it’s such a particular shade of blue I could never name and Karin wears it a lot, so in this house we call it KARIN BLUE 🎽

Image description in comments 

#dopaminedressing #secondhandfashion #inclusivefashion #disabledfashion #truevintageootd #maximalistfashion #sustainablefashion #maximaliststyle #vintagefashion #secondhandseptember #thrifting #visabilityfordisability #thriftedfashion #disabledfashionblogger #ootdinspo #sustainablestyle #secondhand #alwaysplaydressup",Video,343.0,92.0,2046.0,5110.0,13.566,https://instagram.fcgh38-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMwCjZa9KAGCOJNGwAyvfSjbt_1tYvYUbk_DpFnsCLY4sChYePdmwCPF_JnWEeH91yt9MAdobFO2ZwF_piFPUlWTYF9ZTUVIenzH98.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=884398253187492_3172843768&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DMzQxRUY0RUJFNDIyMjkxQUM2NERFNkM2MTIzMkNCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKVHBOQnZHQmU0SVRaa0JBTFR0MWt1cFROb0licV9FQUFBRhUCAsgBACgAGAAbABUAACaK39fd38CWQBUCKAJDMywXQCshysCDEm8YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=7d293b2e4e&ccb=9-4&oh=00_AYCYQDZ06Srn-n-bJuwuyxdVb28BtR18gzXCuzCEtzLzQg&oe=677CBD52&_nc_sid=10d13b,Kate Bush,517773398636992.0,False,,Babooshka,False,False,,WomanCrushWednesday,dopaminedressing,secondhandfashion,inclusivefashion,disabledfashion,truevintageootd,maximalistfashion,sustainablefashion,maximaliststyle,vintagefashion,secondhandseptember,thrifting,visabilityfordisability,thriftedfashion,disabledfashionblogger,ootdinspo,sustainablestyle,secondhand,alwaysplaydressup,,,,,,,,,,,,19327
3486363859144011970,user20,2024-10-25T03:29:40.000Z,,"If I just would add some white makeup to my face I would become a ghost. 👻 

I really enjoy Halloween and since my epic David Bowie coustume from 2009 I have created my costumes myself from things I found at the thrift store or things I already had in my or my family’s wardrobe. 
I made a gun for Han Solo out of some old milk cardboard. I made the mad hatters hat out of cardboard and old news papers. I created a house that my daughter could wear on her head when she became Alice who drunk something in wonderland and become really large. 

It is sustainable, creative and so much fun. 🎃

Today I am gonna reuse one of my most worn costumes and become one of my number one girl crush when I was a kid: Daphne Blake. 💜💚
I can’t find Scooby doo or the box of Scooby Snacks I made but I’ll make it work. 🔍🔎🔍🔎🔍

The ghost outfit in the photos is what I wore yesterday. 
🤍vintage skirt from @andravarvethogdalen 
🤍 blouse from @sellpy 
🖤 boots from @sellpy 
🖤 hat from @hericane_thelabel 

#sustainablehalloween #aktiveragarderoben #whiteoutfit #vitoutfit #sustainableoutfit #halloween #thriftersofinstagram #thriftedandstyled #slowfashion #hållbartmode #hållbarstil #isthereaghost #spookyscary #irememberhalloween #secondhandootd #slowfashion #swishandtwirl #slowfashionmovement #cirkulärtmode #andrahandiförstahand #secondhandiförstahand #dagenshållbaraoutfit #dagensoutfit",Sidecar,189.0,70.0,,,,,,,,,,,False,,sustainablehalloween,aktiveragarderoben,whiteoutfit,vitoutfit,sustainableoutfit,halloween,thriftersofinstagram,thriftedandstyled,slowfashion,hållbartmode,hållbarstil,isthereaghost,spookyscary,irememberhalloween,secondhandootd,swishandtwirl,slowfashionmovement,cirkulärtmode,andrahandiförstahand,secondhandiförstahand,dagenshållbaraoutfit,dagensoutfit,,,,,,,,,10062
3458104972351766059,user20,2024-09-16T03:44:18.000Z,,"Sending you alot of love this monday! ❤️🩷
Remeber that you are fabulous and amazing! ❤️🩷
I really hope you get a great start of the new week! ❤️🩷

I am joining @rachaelrenae style challenge #rachaelrenaestylechallenge  this week. This week it is all about sustainable style. ❤️🩷

The outfit: 
❤️ vintage shirt from @rodakorsetsecondhand 
🖤 hat from @hericane_thelabel 
🖤 ribbon from a wrapped gift. 

#stylechallenge #thriftedandstyled #rödakorsetfynd #hållbartmode #hållbarstil #thriftersofinstagram #slowfashionstyle #slowfashion #cirkulärtmode #alwaysplaydressup #secondhandbutgrand #vintageiförstahand #färgförfan #colourmeupmonday #dopaminedressing #hericanethelabel #dagensvintageoutfit #colourfulstyle #oootd #dagensoutfit #stilutmaning #aktiveragarderoben #secondhandootd #dailyoutfitinspo",Image,226.0,61.0,,,,,,,,,,,False,,rachaelrenaestylechallenge,stylechallenge,thriftedandstyled,rödakorsetfynd,hållbartmode,hållbarstil,thriftersofinstagram,slowfashionstyle,slowfashion,cirkulärtmode,alwaysplaydressup,secondhandbutgrand,vintageiförstahand,färgförfan,colourmeupmonday,dopaminedressing,hericanethelabel,dagensvintageoutfit,colourfulstyle,oootd,dagensoutfit,stilutmaning,aktiveragarderoben,secondhandootd,dailyoutfitinspo,,,,,,10062
3453032805456953337,user20,2024-09-09T03:46:49.000Z,Gula Industrihuset,"When you match the furniture. 🩵💚

This is Sundays look, it came up as a memory of what I wore a year ago and I just felt like I really wanted to wear it again. #proudoutfitrepeater 

Love green and turquoise togeather. And sequins, really love sequins. 🩵💚

I have worked this weekend and been taking care of the cat while the rest of the family has been in Gothenburg. 
How was your weekend? 

I hope you had a great weekend and that you’ll get a great start of the new week. ❤️

The outfit:
💚 bag from @stinaloving 
🩵 top from @sellpy 
💚 skirt from @vinted 
🖤 hat from @hericane_thelabel 
🧡 shoes from @vinted 

#thriftedandstyled #thriftersofinstagram #slowfashion #sequinsareforever #hållbartmode #hållbarstil #måstealltidmatcha #färgförfan #koloreramera #paljetttopp #colourblocking #colourblockingqueen #slowfashionstyle #secondhandootd #alwaysplaydressup #secondhandbutgrand #wearwhatyoulove #wearwhatmakesyouhappy #cirkulärtmode #dagensoutfit #oootd #colourmeupmonday #colourfulstyle #40andfabulous #40plusstyle",Sidecar,275.0,89.0,,,,,,,,,,,False,,proudoutfitrepeater,thriftedandstyled,thriftersofinstagram,slowfashion,sequinsareforever,hållbartmode,hållbarstil,måstealltidmatcha,färgförfan,koloreramera,paljetttopp,colourblocking,colourblockingqueen,slowfashionstyle,secondhandootd,alwaysplaydressup,secondhandbutgrand,wearwhatyoulove,wearwhatmakesyouhappy,cirkulärtmode,dagensoutfit,oootd,colourmeupmonday,colourfulstyle,40andfabulous,40plusstyle,,,,,10062
3487412930046751681,user20,2024-10-26T14:18:17.000Z,,"It has been a wonderful fall. 🍂 

Here are some recent second hand, memade, vintage and sustainable outfits in motion. Do you have a favourite look? 

Happy Saturday! ❤️

#karinsklänningsarkiv #sustainablestyle #slowfashion #slowfashion #dagensoutfit #falloutfits #höstoutfit 
#506070talskläder #506070tal #vintageiförstahand #andrahandiförstahand #secondhandiförstahand #alwaysplaydressup #secondhandbutgrand #thriftersofinstagram #thriftedandstyled #hållbartmode #cirkulärtmode #personligstil #personalstyle",Video,137.0,45.0,486.0,1343.0,47.901,https://instagram.fgbb1-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPIixahFqbcTJW0gGkWk07SqAnvaTO3b-WYAbxHvUqURszups9DpYXSJc2FlmdDM3salAMjLMyPGra1tP_Loj3bk8nEoEc4UdY_dZk.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=1235308131029793_3826920382&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BNzQ4NUMyQjMzNTNCNjIxQ0ZGRjk3Mzk3REE2NzJBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKczVzaHVOVHV2SFVIY0JBTy1TcmozaDRVRl9icV9FQUFBRhUCAsgBACgAGAAbABUAACbm27Gg9YnOPxUCKAJDMywXQEfzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=c71868e29b&ccb=9-4&oh=00_AYBsHzt62zLBL5hsgiP9HmUuG_pai3cOr7piVOBHxi5HIg&oe=677CBB99&_nc_sid=10d13b,,0.0,True,This music can't be played due to recent licensing changes with the rights holder.,,False,False,,karinsklänningsarkiv,sustainablestyle,slowfashion,dagensoutfit,falloutfits,höstoutfit,506070talskläder,506070tal,vintageiförstahand,andrahandiförstahand,secondhandiförstahand,alwaysplaydressup,secondhandbutgrand,thriftersofinstagram,thriftedandstyled,hållbartmode,cirkulärtmode,personligstil,personalstyle,,,,,,,,,,,,10062
3457420209769024171,user20,2024-09-15T05:03:48.000Z,,"One thing that is so liberating for me growing older and getting to know myself better is that I don’t care how people look at me when I walk down the street. 

I am part of my own runway and I wear what makes me feel good on a daily basis. 

Me myself and I are the stylist and together with the mood of the day puts together an outfit. 

I love what I wear and I wear it with pride and it just feels so liberating and fun. 

I feel so much better when I love my outfit. It is my armour of the day. 

I used to look at envy with those who had the courage to have a personal style. One day I just decided that that can be me too. 

I started buying more clothes second hand and noticed that I felt so much better when I wore really colourful clothes. So here I am owning my own style and not caring if other people think it is too much. It might be for someone but certainly not for me! 🌈

You can start today! What clothes in your wardrobe sparks extra joy for you? It is the sequins? The brown suit? The lace dress in white? The knitted rainbow cardigan? Start wearing more of those then and when you go to a second hand store to buy new clothes make them match the things in your wardrobe that sparks extra joy for you ❤️

I hope you will have a magical Sunday ❤️

Yesterdays outfit: 
💚 blazer from @myrorna 
🩵 dress from @sellpy 

#sellpyfinds #myrornastil #wearwhatyoulove #wearwhatmakesyouhappy #personligstil #personalstyle #secondhandbutgrand #alwaysplaydressup #colourfulstyle #thriftersofinstagram #thriftedandstyled #colourfulslowfashion #karinsklänningsarkiv #dailyoutfitinspo #färgförfan #dagensoutfit #oootd #koloreramera #slowfashionstyle #secondhandfashionista #hållbartmode #cirkulärtmode #secondhandootd #dopaminedressing #serotoninstyling #funoutfits",Sidecar,236.0,59.0,,,,,,,,,,,False,,sellpyfinds,myrornastil,wearwhatyoulove,wearwhatmakesyouhappy,personligstil,personalstyle,secondhandbutgrand,alwaysplaydressup,colourfulstyle,thriftersofinstagram,thriftedandstyled,colourfulslowfashion,karinsklänningsarkiv,dailyoutfitinspo,färgförfan,dagensoutfit,oootd,koloreramera,slowfashionstyle,secondhandfashionista,hållbartmode,cirkulärtmode,secondhandootd,dopaminedressing,serotoninstyling,funoutfits,,,,,10062
3454517966392527417,user20,2024-09-11T04:57:34.000Z,,"Introducing another one of my vintage dresses. 

This yellow late 60s Early 70s dress is from the Swedish brand Miss Mary of Sweden. 

I bought it at Stallarholmens vintage festival last year. It is in thick polyester and with gold details. Love the collar. 

I hope you will have a fantastic day ❤️

#thriftersofinstagram #thriftedandstyled #karinsklänningsarkiv #vintagedress #missmaryofsweden #dagensvintage #dagensvintageoutfit #vintageootd #oootd #vintageiförstahand #506070tal #506070talskläder #slowfashion #vintagecollector #vintagesamling #vintagesamlare #vintagecollection #vintageklänning #färgförfan #koloreramera #yellowdress #gulklänning #dagensoutfit",Sidecar,162.0,38.0,,,,,,,,,,,False,,thriftersofinstagram,thriftedandstyled,karinsklänningsarkiv,vintagedress,missmaryofsweden,dagensvintage,dagensvintageoutfit,vintageootd,oootd,vintageiförstahand,506070tal,506070talskläder,slowfashion,vintagecollector,vintagesamling,vintagesamlare,vintagecollection,vintageklänning,färgförfan,koloreramera,yellowdress,gulklänning,dagensoutfit,,,,,,,,10062
3453782411266605346,user20,2024-09-10T04:37:32.000Z,,"About me and my account. ❤️

#thriftersofinstagram #thriftedandstyled #secondhandbutgrand #alwaysplaydressup #slowfashion #secondhandfirst #oootd #dagensoutfit #hållbartmode #hållbarstil #vintageiförstahand #colourfulstyle #secondhandiförstahand #andrahandiförstahand #wearwhatyoulove #wearwhatmakesyouhappy #sustainablestyle #vintagedress #karinsklänningsarkiv #streetstyle",Video,109.0,18.0,297.0,1149.0,45.766,https://instagram.fpoa38-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPNSh8MsdxaPkwh3oW-9L4LqQZ1EfqXmNqRla84kGWB2Qg5JiVeKBVSBlDEl9gKigzmcDbQdVc12RJcHmhhRWpqOm5LlDf4BlQJHHU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=521840913585697_1474189278&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CNTQ3MDZFM0Y2NzQzMzg3NzlCRTZFRUMyRkZFQ0ZBMF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dESGNWUnQtOEJESXp5UURBTlF3bkxTelJwVWticV9FQUFBRhUCAsgBACgAGAAbABUAACbUitOfpu74PxUCKAJDMywXQEbiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=69c26a9e4f&ccb=9-4&oh=00_AYCZJXjDIEbyI-C6IS5tSGFUdwjMygeJsQmPTXcYhXVp_w&oe=677CC317&_nc_sid=10d13b,Blues Pills,299922053107663.0,False,,Top of the Sky,False,False,,thriftersofinstagram,thriftedandstyled,secondhandbutgrand,alwaysplaydressup,slowfashion,secondhandfirst,oootd,dagensoutfit,hållbartmode,hållbarstil,vintageiförstahand,colourfulstyle,secondhandiförstahand,andrahandiförstahand,wearwhatyoulove,wearwhatmakesyouhappy,sustainablestyle,vintagedress,karinsklänningsarkiv,streetstyle,,,,,,,,,,,10062
3446234351639535862,user19,2024-08-30T18:39:30.000Z,,"We biked to the city centre this evening to listen to our favourite artist. The sun was out and I had to blind the window to get a proper picture of my outfit. Found this icelandic vest for less than 10 €. A perfect piece for late August. 

The whole outfit is secondhand. 

#secondhandfashion #secondhandiförstahand #secondhandfirst #secondhandinspo #makesecondhandyourfirstchoice #prelovedfashion",Sidecar,-1.0,1.0,,,,,,,,,,,False,,secondhandfashion,secondhandiförstahand,secondhandfirst,secondhandinspo,makesecondhandyourfirstchoice,prelovedfashion,,,,,,,,,,,,,,,,,,,,,,,,,881
3444627720964346118,user19,2024-08-28T13:27:25.000Z,,"Many influencers I follow here on IG are last days talking about the transition of autumn into summer, which to me feels a little provocative when they are living in climates with higher temperatures atm than the warmest summer day in Sweden this year. 
Today and tomorrow promises with 24°C-26°C  to be one of the warmest this July-August in my place and therefor I don't want to talk Autumn yet. I chose a white skirt today and added a dress as a light coat. 
The whole outfit is secondhand except for the bag.

#secondhandfashion #secondhandiförstahand #secondhandfirst #prelovedfashion #makesecondhandyourfirstchoice",Sidecar,-1.0,7.0,,,,,,,,,,,False,,secondhandfashion,secondhandiförstahand,secondhandfirst,prelovedfashion,makesecondhandyourfirstchoice,,,,,,,,,,,,,,,,,,,,,,,,,,881
